ticker,current_price,level,type
HOOD,90.47,75.66,support
HOOD,90.47,77.82,support
HOOD,90.47,80.56,support
HOOD,90.47,85.05,support
HOOD,90.47,90.1,support
HOOD,90.47,95.36,resistance
HOOD,90.47,100.72,resistance
HOOD,90.47,105.76,resistance
HOOD,90.47,110.33,resistance
HOOD,90.47,117.77,resistance
