ticker,current_price,level,type
CRWV,125.42,89.17,support
CRWV,125.42,100.96,support
CRWV,125.42,106.02,support
CRWV,125.42,112.51,support
CRWV,125.42,123.75,support
CRWV,125.42,131.56,resistance
CRWV,125.42,142.22,resistance
CRWV,125.42,151.0,resistance
CRWV,125.42,159.26,resistance
CRWV,125.42,165.43,resistance
