ticker,current_price,level,type
CRCL,112.7,66.36,support
CRCL,112.7,89.48,support
CRCL,112.7,105.81,support
CRCL,112.7,142.56,resistance
CRCL,112.7,166.68,resistance
CRCL,112.7,196.78,resistance
CRCL,112.7,212.36,resistance
CRCL,112.7,231.0,resistance
