ticker,current_price,level,type
ROKU,128.96,48.83,support
ROKU,128.96,62.9,support
ROKU,128.96,79.79,support
ROKU,128.96,94.57,support
ROKU,128.96,117.79,support
ROKU,128.96,142.42,resistance
ROKU,128.96,171.97,resistance
ROKU,128.96,197.3,resistance
