ticker,current_price,level,type
SNOW,255.55,217.79,support
SNOW,255.55,226.2,support
SNOW,255.55,238.01,support
SNOW,255.55,244.76,support
SNOW,255.55,250.39,support
SNOW,255.55,261.97,resistance
SNOW,255.55,275.11,resistance
SNOW,255.55,283.11,resistance
SNOW,255.55,290.8,resistance
SNOW,255.55,299.28,resistance
