ticker,current_price,level,type
INTC,115.33,94.38,support
INTC,115.33,100.9,support
INTC,115.33,106.02,support
INTC,115.33,110.98,support
INTC,115.33,117.5,resistance
INTC,115.33,123.04,resistance
INTC,115.33,127.9,resistance
INTC,115.33,132.71,resistance
INTC,115.33,139.07,resistance
