ticker,current_price,level,type
UPST,33.78,21.3,support
UPST,33.78,24.34,support
UPST,33.78,28.61,support
UPST,33.78,31.64,support
UPST,33.78,37.14,resistance
UPST,33.78,42.2,resistance
UPST,33.78,47.03,resistance
UPST,33.78,53.02,resistance
UPST,33.78,57.5,resistance
