ticker,current_price,level,type
AMAT,449.16,394.6,support
AMAT,449.16,405.66,support
AMAT,449.16,415.32,support
AMAT,449.16,423.15,support
AMAT,449.16,437.32,support
AMAT,449.16,450.28,resistance
AMAT,449.16,459.87,resistance
AMAT,449.16,472.91,resistance
AMAT,449.16,488.25,resistance
AMAT,449.16,503.6,resistance
