ticker,current_price,level,type
CAVA,77.66,74.33,support
CAVA,77.66,79.09,resistance
CAVA,77.66,86.12,resistance
CAVA,77.66,90.43,resistance
CAVA,77.66,93.82,resistance
CAVA,77.66,98.03,resistance
