ticker,current_price,level,type
BA,230.6,205.16,support
BA,230.6,209.89,support
BA,230.6,215.15,support
BA,230.6,219.89,support
BA,230.6,226.73,support
BA,230.6,234.44,resistance
BA,230.6,238.65,resistance
