ticker,current_price,level,type
SBUX,99.15,89.57,support
SBUX,99.15,91.41,support
SBUX,99.15,93.65,support
SBUX,99.15,96.24,support
SBUX,99.15,99.03,support
SBUX,99.15,101.41,resistance
SBUX,99.15,104.54,resistance
SBUX,99.15,107.8,resistance
SBUX,99.15,111.75,resistance
