ticker,current_price,level,type
UNH,379.3,310.5,support
UNH,379.3,322.38,support
UNH,379.3,341.02,support
UNH,379.3,352.14,support
UNH,379.3,363.1,support
UNH,379.3,386.82,resistance
UNH,379.3,405.86,resistance
