ticker,current_price,level,type
LUNR,38.47,30.89,support
LUNR,38.47,32.9,support
LUNR,38.47,35.06,support
LUNR,38.47,36.82,support
LUNR,38.47,39.19,resistance
LUNR,38.47,41.02,resistance
LUNR,38.47,43.25,resistance
LUNR,38.47,45.4,resistance
LUNR,38.47,49.73,resistance
