ticker,current_price,level,type
LRCX,317.78,271.24,support
LRCX,317.78,281.64,support
LRCX,317.78,290.93,support
LRCX,317.78,297.73,support
LRCX,317.78,310.26,support
LRCX,317.78,319.19,resistance
LRCX,317.78,332.2,resistance
LRCX,317.78,346.7,resistance
LRCX,317.78,358.61,resistance
