ticker,current_price,level,type
UPS,106.51,84.0,support
UPS,106.51,90.88,support
UPS,106.51,93.79,support
UPS,106.51,100.99,support
UPS,106.51,104.13,support
UPS,106.51,109.78,resistance
UPS,106.51,113.92,resistance
UPS,106.51,117.56,resistance
UPS,106.51,121.71,resistance
UPS,106.51,127.61,resistance
