ticker,current_price,level,type
IONQ,71.1,54.0,support
IONQ,71.1,57.65,support
IONQ,71.1,61.0,support
IONQ,71.1,63.95,support
IONQ,71.1,68.56,support
IONQ,71.1,72.56,resistance
