ticker,current_price,level,type
MU,1032.13,900.35,support
MU,1032.13,916.99,support
MU,1032.13,928.88,support
MU,1032.13,1000.79,support
MU,1032.13,1031.84,support
MU,1032.13,1058.45,resistance
MU,1032.13,1086.17,resistance
MU,1032.13,1100.59,resistance
