ticker,current_price,level,type
QCOM,250.77,221.77,support
QCOM,250.77,230.46,support
QCOM,250.77,236.46,support
QCOM,250.77,236.54,support
QCOM,250.77,242.62,support
QCOM,250.77,251.71,resistance
QCOM,250.77,257.97,resistance
QCOM,250.77,271.98,resistance
QCOM,250.77,284.2,resistance
