ticker,current_price,level,type
FCX,65.65,51.65,support
FCX,65.65,54.91,support
FCX,65.65,57.76,support
FCX,65.65,60.62,support
FCX,65.65,64.29,support
FCX,65.65,66.94,resistance
FCX,65.65,69.79,resistance
FCX,65.65,73.77,resistance
FCX,65.65,78.76,resistance
FCX,65.65,82.81,resistance
