ticker,current_price,level,type
AAPL,311.35,282.54,support
AAPL,311.35,288.72,support
AAPL,311.35,293.86,support
AAPL,311.35,300.01,support
AAPL,311.35,310.58,support
AAPL,311.35,315.16,resistance
AAPL,311.35,318.09,resistance
AAPL,311.35,324.08,resistance
AAPL,311.35,329.56,resistance
AAPL,311.35,340.38,resistance
