ticker,current_price,level,type
MSFT,449.99,413.49,support
MSFT,449.99,424.9,support
MSFT,449.99,433.76,support
MSFT,449.99,441.46,support
MSFT,449.99,449.01,support
MSFT,449.99,456.57,resistance
MSFT,449.99,468.77,resistance
MSFT,449.99,476.32,resistance
MSFT,449.99,489.69,resistance
MSFT,449.99,500.44,resistance
