ticker,current_price,level,type
AFRM,73.41,53.6,support
AFRM,73.41,56.71,support
AFRM,73.41,59.44,support
AFRM,73.41,65.56,support
AFRM,73.41,72.06,support
AFRM,73.41,76.18,resistance
AFRM,73.41,80.09,resistance
AFRM,73.41,83.26,resistance
AFRM,73.41,88.41,resistance
AFRM,73.41,91.47,resistance
