ticker,current_price,level,type
SPX,7580.06,7400.49,support
SPX,7580.06,7438.18,support
SPX,7580.06,7468.33,support
SPX,7580.06,7501.49,support
SPX,7580.06,7546.72,support
SPX,7580.06,7600.99,resistance
SPX,7580.06,7632.9,resistance
SPX,7580.06,7661.28,resistance
SPX,7580.06,7700.76,resistance
