ticker,current_price,level,type
EBAY,110.32,93.31,support
EBAY,110.32,97.2,support
EBAY,110.32,101.27,support
EBAY,110.32,105.43,support
EBAY,110.32,109.97,support
EBAY,110.32,114.41,resistance
EBAY,110.32,120.51,resistance
