ticker,current_price,level,type
GLD,417.12,397.39,support
GLD,417.12,400.27,support
GLD,417.12,402.54,support
GLD,417.12,407.39,support
GLD,417.12,412.79,support
GLD,417.12,418.44,resistance
GLD,417.12,423.93,resistance
GLD,417.12,430.5,resistance
GLD,417.12,438.59,resistance
GLD,417.12,444.23,resistance
