ticker,current_price,level,type
MP,69.75,49.01,support
MP,69.75,54.22,support
MP,69.75,59.1,support
MP,69.75,63.34,support
MP,69.75,68.87,support
MP,69.75,74.37,resistance
MP,69.75,80.13,resistance
MP,69.75,83.93,resistance
MP,69.75,88.7,resistance
MP,69.75,94.69,resistance
