ticker,current_price,level,type
ASTS,111.73,74.87,support
ASTS,111.73,79.78,support
ASTS,111.73,86.36,support
ASTS,111.73,98.7,support
ASTS,111.73,108.73,support
ASTS,111.73,115.63,resistance
ASTS,111.73,120.49,resistance
ASTS,111.73,130.52,resistance
ASTS,111.73,135.05,resistance
ASTS,111.73,140.22,resistance
