ticker,current_price,level,type
TSM,419.06,380.72,support
TSM,419.06,388.94,support
TSM,419.06,394.08,support
TSM,419.06,400.5,support
TSM,419.06,412.82,support
TSM,419.06,421.81,resistance
TSM,419.06,426.69,resistance
