ticker,current_price,level,type
LITE,850.0,657.28,support
LITE,850.0,700.14,support
LITE,850.0,747.63,support
LITE,850.0,785.86,support
LITE,850.0,818.29,support
LITE,850.0,869.26,resistance
LITE,850.0,915.6,resistance
LITE,850.0,950.35,resistance
