ticker,current_price,level,type
AAOI,156.42,135.18,support
AAOI,156.42,139.03,support
AAOI,156.42,145.29,support
AAOI,156.42,149.04,support
AAOI,156.42,152.58,support
AAOI,156.42,157.4,resistance
AAOI,156.42,162.73,resistance
AAOI,156.42,166.2,resistance
AAOI,156.42,171.13,resistance
AAOI,156.42,175.32,resistance
