ticker,current_price,level,type
SPY,756.95,740.04,support
SPY,756.95,743.81,support
SPY,756.95,746.83,support
SPY,756.95,750.14,support
SPY,756.95,754.67,support
SPY,756.95,760.09,resistance
SPY,756.95,763.29,resistance
SPY,756.95,766.12,resistance
SPY,756.95,770.07,resistance
