ticker,current_price,level,type
PLTR,156.34,137.62,support
PLTR,156.34,140.74,support
PLTR,156.34,145.01,support
PLTR,156.34,148.65,support
PLTR,156.34,153.83,support
PLTR,156.34,161.63,resistance
PLTR,156.34,163.23,resistance
PLTR,156.34,166.28,resistance
PLTR,156.34,167.28,resistance
PLTR,156.34,174.27,resistance
