ticker,current_price,level,type
ZM,101.68,57.88,support
ZM,101.68,89.02,support
ZM,101.68,109.44,resistance
ZM,101.68,124.04,resistance
ZM,101.68,151.39,resistance
ZM,101.68,183.84,resistance
ZM,101.68,205.2,resistance
