ticker,current_price,level,type
APP,611.5,483.06,support
APP,611.5,514.82,support
APP,611.5,536.6,support
APP,611.5,562.43,support
APP,611.5,591.48,support
APP,611.5,619.72,resistance
APP,611.5,641.51,resistance
APP,611.5,664.91,resistance
APP,611.5,687.51,resistance
APP,611.5,715.75,resistance
