ticker,current_price,level,type
COIN,188.6,145.24,support
COIN,188.6,160.16,support
COIN,188.6,179.61,support
COIN,188.6,194.99,resistance
COIN,188.6,212.63,resistance
COIN,188.6,234.11,resistance
COIN,188.6,250.38,resistance
COIN,188.6,269.16,resistance
